x,y,z,vx,vy,vz,t
176.426,256.112,110.045,0.660978,0.748464,-0.0539471,214
179.362,258.76,109.519,0.792158,0.576551,-0.200187,216
182.821,260.663,108.951,0.921067,0.379414,-0.0876354,218
-69.8213,-72.7156,67.8089,-0.00189979,-0.652839,0.757494,68
79.8433,226.722,105.673,-0.802975,0.549542,-0.230728,188
57.461,116.606,105.937,0.0985818,0.968089,0.230401,116
186.66,261.659,108.532,0.984548,0.128186,-0.119305,220
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
190.464,262.353,107.555,0.910396,0.212589,-0.354944,222
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
-174.391,-252.406,107.282,0.643337,-0.457825,0.613607,196
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
194.241,262.705,106.32,0.964349,-0.025846,-0.263368,224
101.833,183.159,100.975,0.668924,0.72186,-0.177365,158
61.8819,139.091,101.618,0.498286,0.748052,-0.438326,128
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
109.516,5.73191,71.9775,0.859353,0.361108,0.362096,69.9
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-26.877,-313.494,114.808,0.82082,-0.557398,-0.124746,278
198.074,262.074,105.417,0.942536,-0.275243,-0.189384,226
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
76.5616,228.957,105.293,-0.82729,0.561029,0.0289356,190
73.4673,231.453,104.972,-0.716534,0.674316,-0.178543,192
201.858,260.832,105.189,0.938674,-0.338857,0.0637697,228
-145.091,21.5456,121.761,-0.9316,0.326442,0.159865,140.1
205.463,259.127,105.071,0.871112,-0.482475,-0.0915509,230
209.061,257.41,105.198,0.915394,-0.376372,0.14282,232
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
212.46,255.432,105.867,0.781027,-0.59568,0.187516,234
197.996,263.086,105.031,0.905475,0.204054,-0.372125,226
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-196.107,-237.118,96.8344,-0.59519,-0.70171,0.391602,184
-23.8806,-315.969,113.911,0.676044,-0.667563,-0.311967,280
215.887,253.477,106.453,0.91584,-0.386736,0.108042,236
219.695,252.44,107.027,0.974616,-0.141051,0.173862,238
85.7411,165.518,100.576,0.611662,0.733598,-0.296147,146
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
223.546,251.458,107.37,0.941387,-0.337291,0.00494263,240
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
227.415,250.548,107.703,0.980161,-0.125878,0.153096,242
163.616,210.25,106.797,0.928035,-0.372049,-0.0181688,194
58.5236,140.192,103.206,-0.200905,0.977893,0.0579786,128
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
231.377,250.57,108.163,0.989048,0.124403,0.0794164,244
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
57.4884,143.977,103.919,-0.308386,0.907494,0.285223,130
235.292,251.312,107.991,0.95892,0.238641,-0.153372,246
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-21.3851,-318.96,113.056,0.56986,-0.812542,-0.122615,282
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
239.196,251.729,107.289,0.980907,-0.018353,-0.193608,248
-165.15,-122.12,75.9922,-0.888702,0.417503,-0.189474,130.6
70.7638,234.376,104.731,-0.631765,0.773705,0.0474752,194
243.023,251.15,106.326,0.92445,-0.257793,-0.280954,250
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.669,3.50234,80.1525,0.81965,0.182088,0.543156,74.5
68.0978,237.337,104.466,-0.681291,0.721955,-0.120927,196
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
246.727,249.825,105.665,0.917319,-0.393865,-0.0582841,252
-212.777,-300.015,99.0089,-0.643635,-0.701229,-0.306613,222.2
-55.6938,-56.3748,51.2086,-0.860124,0.214228,0.462917,54
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
65.6176,240.307,103.498,-0.557887,0.753033,-0.34886,198
55.7517,104.944,103.306,0.373035,0.880663,-0.292022,110
167.079,208.274,106.695,0.800009,-0.599154,-0.0316154,196
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
250.235,247.937,105.853,0.831032,-0.537896,0.14161,254
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
253.794,246.268,106.532,0.933123,-0.303239,0.193203,256
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-19.5826,-322.48,112.531,0.337776,-0.931147,-0.137376,284
257.61,245.216,107.098,0.956981,-0.257249,0.134204,258
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-66.8362,-134.204,87.5206,0.252509,-0.956617,0.145339,105.8
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
261.547,244.705,107.489,0.997928,-0.00926332,0.06367,260
-145.091,21.5456,121.761,-0.9316,0.326442,0.159865,140.1
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
-212.777,-300.015,99.0089,-0.643635,-0.701229,-0.306613,222.2
-88.8991,-34.5164,124.183,0.561347,0.30092,0.770933,106
265.544,244.806,107.465,0.99934,0.0313059,-0.0184415,262
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
44.5679,8.11547,96.5554,-0.424827,0.448077,0.786606,60
114.669,3.50234,80.1525,0.81965,0.182088,0.543156,74.5
269.499,244.513,107.037,0.968358,-0.166674,-0.18575,264
-213.908,-189.06,66.5283,-0.966565,-0.136471,-0.217089,174
-26.5374,-312.624,115.331,0.981677,-0.145578,0.122952,278
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
273.448,244.35,106.499,0.993533,0.0734842,-0.0865617,266
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
63.2782,242.98,101.684,-0.602904,0.584471,-0.543048,200
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
-145.091,21.5456,121.761,-0.9316,0.326442,0.159865,140.1
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
277.396,244.123,105.983,0.970591,-0.174017,-0.166345,268
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
281.141,242.898,105.362,0.894788,-0.42278,-0.143569,270
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
60.6088,245.41,99.9877,-0.718463,0.621692,-0.311944,202
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-212.777,-300.015,99.0089,-0.643635,-0.701229,-0.306613,222.2
190.491,262.702,108.148,0.922962,0.377753,-0.0737885,222
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
57.5087,247.803,99.2309,-0.817783,0.570484,-0.076017,204
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-212.777,-300.015,99.0089,-0.643635,-0.701229,-0.306613,222.2
54.0823,249.859,99.2593,-0.868439,0.494577,0.0347504,206
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
50.8912,252.25,99.1732,-0.725167,0.684773,-0.0722401,208
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
284.72,241.132,105.125,0.894457,-0.445239,-0.041335,272
47.877,254.853,99.4033,-0.771017,0.612475,0.174375,210
45.0938,257.677,99.8355,-0.620143,0.783092,0.0468002,212
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
288.026,238.937,104.722,0.756081,-0.636323,-0.153082,274
290.669,236.002,104.165,0.566996,-0.814143,-0.125244,276
109.516,5.73191,71.9775,0.859353,0.361108,0.362096,69.9
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
42.2648,260.457,100.258,-0.778448,0.607591,0.157648,214
-212.777,-300.015,99.0089,-0.643635,-0.701229,-0.306613,222.2
38.9017,262.437,101.08,-0.888069,0.38799,0.246571,216
281.339,243.966,105.401,0.988681,0.0830922,-0.124919,270
-177.2,-172.252,113.204,-0.294475,-0.248546,0.922773,154
201.389,264.372,103.376,0.787386,0.424494,-0.447021,228
35.3415,264.173,101.549,-0.882166,0.470938,-0.000882725,218
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-212.777,-300.015,99.0089,-0.643635,-0.701229,-0.306613,222.2
293.334,233.082,103.614,0.722629,-0.675923,-0.144692,278
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
285.189,244.83,104.815,0.928167,0.333975,-0.164215,272
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
296.504,230.673,103.316,0.824159,-0.564909,-0.0404905,280
288.653,246.592,103.918,0.800341,0.532106,-0.276256,274
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
32.0688,266.432,101.238,-0.75132,0.643413,-0.14676,220
28.7403,268.581,100.78,-0.896235,0.435567,-0.0839279,222
-212.777,-300.015,99.0089,-0.643635,-0.701229,-0.306613,222.2
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
-66.8362,-134.204,87.5206,0.252509,-0.956617,0.145339,105.8
25.4414,270.788,100.384,-0.751044,0.650728,-0.111741,224
-212.777,-300.015,99.0089,-0.643635,-0.701229,-0.306613,222.2
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
22.4167,273.386,100.485,-0.752599,0.641368,0.149139,226
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
19.7139,276.303,100.793,-0.598743,0.800863,0.0111608,228
17.019,279.216,101.194,-0.734304,0.65462,0.179638,230
299.482,228.054,102.89,0.664095,-0.729175,-0.16517,282
14.3955,282.188,101.634,-0.577718,0.814952,0.0457618,232
291.785,248.981,103.291,0.758607,0.649849,-0.0470332,276
114.669,3.50234,80.1525,0.81965,0.182088,0.543156,74.5
301.948,224.924,102.664,0.586004,-0.810272,0.00757374,284
304.488,221.89,103.163,0.672515,-0.703579,0.229567,286
182.168,261.478,108.716,0.611975,0.765445,-0.19895,218
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
294.957,251.38,103.594,0.815632,0.547737,0.186354,278
69.4998,-3.06316,58.7177,0.89272,-0.101923,0.438934,48
-212.781,-300.018,99.0232,-0.655369,-0.709623,-0.258703,222.2
307.143,218.938,103.551,0.648485,-0.76085,-0.0239901,288
309.945,216.122,103.91,0.739641,-0.645167,0.191547,290
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
11.6738,285.092,101.893,-0.765997,0.637669,0.0814026,234
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
298.035,253.818,104.348,0.761404,0.620248,0.188565,280
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
8.99422,288.011,102.354,-0.575639,0.804872,0.144295,236
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
313.037,213.614,104.149,0.794881,-0.60377,-0.060213,292
-112.666,-287.808,109.189,0.910171,-0.39885,-0.111833,232
315.943,210.885,104.265,0.656913,-0.745928,0.1098,294
301.225,256.202,104.581,0.821143,0.567556,-0.0600379,282
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
6.29089,290.92,102.72,-0.759193,0.649458,0.042792,238
170.231,205.867,107.115,0.768935,-0.597452,0.227575,198
318.204,207.695,105.057,0.476026,-0.835154,0.275531,296
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
204.257,266.538,101.645,0.645538,0.641265,-0.414801,230
3.36537,293.538,103.428,-0.698253,0.651503,0.296624,240
-131.244,-16.9809,118.904,-0.773162,0.251992,0.581998,120
320.173,204.273,105.621,0.501845,-0.864782,0.0174536,298
0.290706,295.965,104.179,-0.824054,0.559778,0.0870792,242
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
304.185,258.827,104.076,0.658766,0.729213,-0.185135,284
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
-3.26206,297.726,104.609,-0.9366,0.327317,0.125076,244
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
57.5329,112.461,106.297,0.0845025,0.909696,0.406588,114
322.627,201.13,105.736,0.707598,-0.705546,0.0388507,300
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
325.11,198.013,105.586,0.535508,-0.837828,-0.106182,302
-220.738,-184.795,69.221,-0.760482,0.433332,0.483622,178
243.151,252.056,106.888,0.985038,0.171707,-0.0146985,250
-6.84021,299.475,104.828,-0.846741,0.531914,-0.00988245,246
66.8997,145.496,102.801,0.610311,0.758955,0.226955,132
247.032,252.84,107.366,0.946558,0.215795,0.23971,252
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-165.15,-122.12,75.9922,-0.888702,0.417503,-0.189474,130.6
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
327.007,194.504,105.626,0.41357,-0.903155,0.115204,304
-223.903,-182.845,70.6666,-0.810451,0.531259,0.246848,180
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
329.063,191.089,105.77,0.599481,-0.79958,-0.0359826,306
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
331.717,188.162,105.224,0.71405,-0.662501,-0.226329,308
306.804,261.56,102.818,0.644157,0.634076,-0.427795,286
309.073,264.487,101.338,0.491476,0.81244,-0.313676,288
334.187,185.136,104.419,0.523417,-0.833659,-0.176204,310
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
47.1847,82.8052,104.537,0.1402,0.988146,0.0625492,98
-17.9362,-325.984,111.575,0.473995,-0.816935,-0.328551,286
336.523,181.911,104.194,0.632777,-0.77253,0.0528198,312
83.2579,224.724,107.601,-0.725934,0.629063,0.27803,186
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-71.3414,-299.16,112.424,0.885898,-0.405451,-0.225374,254
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
339.392,179.177,104.65,0.785727,-0.595249,0.16826,314
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
65.5859,240.435,104.442,-0.572926,0.813711,0.0981305,198
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
311.25,267.745,100.59,0.585813,0.80739,-0.0703176,290
-10.2427,301.495,105.326,-0.844906,0.47551,0.244997,248
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-66.8362,-134.204,87.5206,0.252509,-0.956617,0.145339,105.8
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-13.2962,303.717,106.61,-0.681251,0.621888,0.386203,250
342.395,176.559,104.849,0.710711,-0.701065,-0.0582882,316
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
42.8479,260.903,100.51,-0.502264,0.819177,0.276911,214
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-16.0903,306.372,107.637,-0.706576,0.694312,0.13668,252
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
345.05,173.594,105.106,0.614346,-0.769505,0.174474,318
-19.1891,308.782,108.369,-0.805308,0.55625,0.205097,254
206.443,269.474,100.061,0.450576,0.810215,-0.374878,232
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-188.698,-269.279,102.114,-0.560449,-0.794685,-0.233182,202
313.48,271.042,100.841,0.52569,0.83084,0.182632,292
-22.2609,311.297,108.749,-0.725801,0.687879,-0.00585401,256
315.96,274.14,101.244,0.698764,0.714904,0.0253036,294
-22.0648,311.431,109.156,-0.632895,0.751397,0.18667,256
-165.15,-122.12,75.9922,-0.888702,0.417503,-0.189474,130.6
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
347.841,170.764,105.445,0.765304,-0.643663,0.00264882,320
-66.8362,-134.204,87.5206,0.252509,-0.956617,0.145339,105.8
319.056,276.628,101.614,0.833564,0.530987,0.152394,296
322.11,279.007,102.584,0.71784,0.630498,0.295259,298
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-138.017,-277.262,106.876,0.906151,-0.421379,-0.0364735,218
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
350.53,167.823,105.286,0.580939,-0.810262,-0.0773686,322
45.0682,79.1025,104.376,-0.119067,0.981006,0.153136,96
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-66.8362,-134.204,87.5206,0.252509,-0.956617,0.145339,105.8
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
55.7623,147.37,105.109,-0.538343,0.785544,0.305135,132
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-165.15,-122.12,75.9922,-0.888702,0.417503,-0.189474,130.6
-178.201,-172.746,117.034,-0.207444,-0.00875191,0.978208,156
-10.35,35.7561,25.4996,-0.622282,0.712091,0.325101,26.4
336.175,181.905,103.186,0.467669,-0.775313,-0.424471,312
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
-8.91805,35.587,24.9062,-0.258836,0.947046,0.190018,25.9
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
-212.781,-300.018,99.0232,-0.655369,-0.709623,-0.258703,222.2
-145.091,21.5456,121.761,-0.9316,0.326442,0.159865,140.1
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
352.384,164.314,104.887,0.351943,-0.928394,-0.119247,324
354.256,160.849,104.256,0.568013,-0.800586,-0.19085,326
0.894214,296.52,104.379,-0.538231,0.822927,0.181928,242
-202.482,-288.51,104.728,-0.497105,-0.847048,0.188142,214
356.177,157.381,103.82,0.395578,-0.917811,-0.0337753,328
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
358.178,153.953,103.427,0.589584,-0.792588,-0.15555,330
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
-227.237,-181.121,72.0172,-0.84511,0.335586,0.416139,182
-94.5065,-107.483,78.8387,-0.716687,-0.674763,0.176223,90
360.124,150.495,103.024,0.387881,-0.920352,-0.0500018,332
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-230.857,-179.962,73.2236,-0.949711,0.245257,0.194672,184
362.027,147.034,102.466,0.5504,-0.805651,-0.219057,334
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
325.199,281.401,103.415,0.789612,0.587109,0.178369,300
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
-0.771779,300.06,105.156,-0.30177,0.931438,0.203369,244
328.3,283.585,104.649,0.753874,0.50286,0.422854,302
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
-234.485,-178.464,73.933,-0.858475,0.487341,0.159747,186
-25.5015,313.621,108.661,-0.877712,0.477799,-0.0364779,258
235.233,251.125,109.017,0.930995,0.150424,0.332598,246
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
364.538,143.968,102.015,0.690699,-0.722987,-0.0150203,336
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
342.165,176.449,105.531,0.601837,-0.753489,0.264661,316
331.635,285.212,106.113,0.896703,0.315421,0.310537,304
207.743,272.855,98.3903,0.207801,0.867573,-0.451814,234
366.874,140.738,101.886,0.481224,-0.875297,-0.0477364,338
-178.562,-172.499,120.998,0.0165692,0.124568,0.992073,158
-235.162,-178.065,74.0832,-0.83816,0.505687,0.204375,186.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
334.991,286.972,107.357,0.777824,0.547822,0.308027,306
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
337.735,289.568,108.639,0.595279,0.733314,0.328471,308
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
368.312,137.033,101.545,0.24531,-0.962239,-0.11798,340
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
339.841,292.816,109.597,0.458756,0.874651,0.156617,310
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
369.679,133.287,101.45,0.425303,-0.902955,0.0615656,342
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
-29.1762,315.106,108.211,-0.945745,0.270558,-0.179903,260
342.138,296.033,110.131,0.672412,0.731851,0.110708,312
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
371.216,129.6,101.333,0.372187,-0.926489,-0.0556311,344
-33.0904,315.742,107.784,-0.997611,0.0566724,-0.0395065,262
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
331.094,187.662,105.964,0.419282,-0.899287,0.124439,308
141.154,206.373,105.192,0.919334,0.24431,0.308445,182
-212.781,-300.018,99.0232,-0.655369,-0.709623,-0.258703,222.2
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
344.391,299.28,110.666,0.458551,0.875309,0.153506,314
346.64,302.558,110.998,0.649747,0.75993,0.0183025,316
-37.0203,316.401,107.958,-0.958113,0.260773,0.11839,264
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
349.606,305.216,111.214,0.816577,0.570825,0.0857951,318
173.275,203.319,107.501,0.745486,-0.666118,-0.0231903,200
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
261.237,243.689,107.749,0.851416,-0.490197,0.186541,260
-40.8907,316.983,108.727,-0.965673,0.0395228,0.256736,266
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-44.6256,316.74,110.105,-0.894672,-0.151049,0.420412,268
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
352.552,307.901,111.365,0.655931,0.754794,-0.00637909,320
-48.3999,316.406,111.351,-0.977562,-0.0213602,0.20956,270
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
